MomenTUM.A1Gregorian,MomenTUM.ElapsedSecs,FiniteC3sec,TCMsec,FiniteMOIsec,FiniteMatchPlanesec,FiniteRaisePeriToMinsec,CircularizeCount,Circularizesec,CircularizesecSum,FiniteSpiralSec,EOLcount,EOLsec,EOLsecSum,MomenTUM.ElectricTank1.FuelMass,MomenTUM.CTankFuel.FuelMass,MomenTUM.CTankOx.FuelMass,status,MomenTUM.TotalMass
21 Feb 2029 06:26:44.900,72901567.8657,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,88.0000000000,80072.4794054,4685184.44804,0.00000000000,0.00000000000,0.00000000000,0.00000000000,142.120364689,8.74373409446,14.4271612559,6.00000000000,1310.40576004
23 Feb 2029 00:29:50.761,73052953.7266,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,89.0000000000,5171.70655411,4690356.15459,0.00000000000,0.00000000000,0.00000000000,0.00000000000,142.094005328,8.74373409446,14.4271612559,6.00000000000,1310.37940068
25 Feb 2029 15:37:11.947,73280194.9123,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,90.0000000000,79837.4988940,4770193.65348,0.00000000000,0.00000000000,0.00000000000,0.00000000000,141.687086374,8.74373409446,14.4271612559,6.00000000000,1309.97248172
27 Feb 2029 08:11:35.667,73426258.6327,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,91.0000000000,4948.03832704,4775141.69181,0.00000000000,0.00000000000,0.00000000000,0.00000000000,141.661867014,8.74373409446,14.4271612559,6.00000000000,1309.94726236
01 Mar 2029 22:01:54.377,73648877.3421,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,92.0000000000,79595.2364778,4854736.92829,0.00000000000,0.00000000000,0.00000000000,0.00000000000,141.256182832,8.74373409446,14.4271612559,6.00000000000,1309.54157818
03 Mar 2029 13:27:29.192,73790812.1575,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,93.0000000000,4737.67474014,4859474.60303,0.00000000000,0.00000000000,0.00000000000,0.00000000000,141.232035662,8.74373409446,14.4271612559,6.00000000000,1309.51743101
06 Mar 2029 01:47:00.226,74007983.1915,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,94.0000000000,79342.2139768,4938816.81701,0.00000000000,0.00000000000,0.00000000000,0.00000000000,140.827641096,8.74373409446,14.4271612559,6.00000000000,1309.11303645
07 Mar 2029 15:26:50.904,74143573.8694,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,95.0000000000,4540.18329915,4943357.00030,0.00000000000,0.00000000000,0.00000000000,0.00000000000,140.804500508,8.74373409446,14.4271612559,6.00000000000,1309.08989586
10 Mar 2029 03:01:23.783,74358046.7485,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,96.0000000000,79079.6636366,5022436.66394,0.00000000000,0.00000000000,0.00000000000,0.00000000000,140.401444119,8.74373409446,14.4271612559,6.00000000000,1308.68683947
11 Mar 2029 15:17:44.417,74488627.3823,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,97.0000000000,4354.18882985,5026790.85277,0.00000000000,0.00000000000,0.00000000000,0.00000000000,140.379251515,8.74373409446,14.4271612559,6.00000000000,1308.66464687
14 Mar 2029 01:29:26.105,74698129.0704,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,98.0000000000,78808.0228096,5105598.87558,0.00000000000,0.00000000000,0.00000000000,0.00000000000,139.977579635,8.74373409446,14.4271612559,6.00000000000,1308.26297499
15 Mar 2029 13:45:26.448,74828689.4132,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,99.0000000000,4179.17817084,5109778.05375,0.00000000000,0.00000000000,0.00000000000,0.00000000000,139.956279033,8.74373409446,14.4271612559,6.00000000000,1308.24167438
17 Mar 2029 22:26:14.309,75032737.2743,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,100.000000000,78532.9300513,5188310.98380,0.00000000000,0.00000000000,0.00000000000,0.00000000000,139.556009257,8.74373409446,14.4271612559,6.00000000000,1307.84140461
19 Mar 2029 09:15:17.134,75158080.0996,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,101.000000000,4014.44651087,5192325.43031,0.00000000000,0.00000000000,0.00000000000,0.00000000000,139.535548265,8.74373409446,14.4271612559,6.00000000000,1307.82094362
21 Mar 2029 16:47:17.023,75357999.9884,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,102.000000000,78247.2000104,5270572.63032,0.00000000000,0.00000000000,0.00000000000,0.00000000000,139.136734810,8.74373409446,14.4271612559,6.00000000000,1307.42213016
23 Mar 2029 02:33:30.534,75479573.5000,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,103.000000000,3858.98564902,5274431.61597,0.00000000000,0.00000000000,0.00000000000,0.00000000000,139.117066177,8.74373409446,14.4271612559,6.00000000000,1307.40246153
25 Mar 2029 09:02:00.453,75675683.4190,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,104.000000000,77958.0700015,5352389.68597,0.00000000000,0.00000000000,0.00000000000,0.00000000000,138.719726371,8.74373409446,14.4271612559,6.00000000000,1307.00512172
26 Mar 2029 17:49:03.397,75793706.3629,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,105.000000000,3711.73112090,5356101.41710,0.00000000000,0.00000000000,0.00000000000,0.00000000000,138.700808272,8.74373409446,14.4271612559,6.00000000000,1306.98620362
28 Mar 2029 23:15:37.197,75986100.1629,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,106.000000000,77664.2624917,5433765.67959,0.00000000000,0.00000000000,0.00000000000,0.00000000000,138.304965955,8.74373409446,14.4271612559,6.00000000000,1306.59036131
30 Mar 2029 07:05:25.811,76100688.7764,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,107.000000000,3572.47978187,5437338.15937,0.00000000000,0.00000000000,0.00000000000,0.00000000000,138.286757597,8.74373409446,14.4271612559,6.00000000000,1306.57215295
01 Apr 2029 11:33:10.226,76289553.1912,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,108.000000000,77365.8754745,5514704.03484,0.00000000000,0.00000000000,0.00000000000,0.00000000000,137.892436112,8.74373409446,14.4271612559,6.00000000000,1306.17783146
02 Apr 2029 18:28:11.257,76400854.2223,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,109.000000000,3440.96546490,5518145.00031,0.00000000000,0.00000000000,0.00000000000,0.00000000000,137.874898062,8.74373409446,14.4271612559,6.00000000000,1306.16029341
04 Apr 2029 21:59:30.730,76586333.6953,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,110.000000000,77065.5528924,5595210.55320,0.00000000000,0.00000000000,0.00000000000,0.00000000000,137.482107272,8.74373409446,14.4271612559,6.00000000000,1305.76750262
06 Apr 2029 04:02:51.846,76694534.8117,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,111.000000000,3316.47930305,5598527.03250,0.00000000000,0.00000000000,0.00000000000,0.00000000000,137.465203708,8.74373409446,14.4271612559,6.00000000000,1305.75059906
08 Apr 2029 06:39:13.207,76876716.1726,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,112.000000000,76758.8609276,5675285.89343,0.00000000000,0.00000000000,0.00000000000,0.00000000000,137.073976078,8.74373409446,14.4271612559,6.00000000000,1305.35937143
09 Apr 2029 11:51:57.995,76981880.9610,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,113.000000000,3197.88851315,5678483.78194,0.00000000000,0.00000000000,0.00000000000,0.00000000000,137.057676952,8.74373409446,14.4271612559,6.00000000000,1305.34307230
11 Apr 2029 13:35:38.071,77160901.0368,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,114.000000000,76452.2831415,5754936.06509,0.00000000000,0.00000000000,0.00000000000,0.00000000000,136.668011901,8.74373409446,14.4271612559,6.00000000000,1304.95340725
12 Apr 2029 17:59:35.632,77263138.5973,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,115.000000000,3085.87767904,5758021.94277,0.00000000000,0.00000000000,0.00000000000,0.00000000000,136.652283676,8.74373409446,14.4271612559,6.00000000000,1304.93767903
14 Apr 2029 18:53:49.750,77439192.7156,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,116.000000000,76138.8302476,5834160.77301,0.00000000000,0.00000000000,0.00000000000,0.00000000000,136.264216244,8.74373409446,14.4271612559,6.00000000000,1304.54961159
15 Apr 2029 22:33:22.275,77538765.2410,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,117.000000000,2979.46155311,5837140.23457,0.00000000000,0.00000000000,0.00000000000,0.00000000000,136.249030405,8.74373409446,14.4271612559,6.00000000000,1304.53442576
17 Apr 2029 22:21:15.824,77710838.7898,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,118.000000000,75825.7218294,5912965.95640,0.00000000000,0.00000000000,0.00000000000,0.00000000000,135.862558836,8.74373409446,14.4271612559,6.00000000000,1304.14795419
19 Apr 2029 01:28:42.310,77808485.2754,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,119.000000000,2878.02918486,5915843.98558,0.00000000000,0.00000000000,0.00000000000,0.00000000000,135.847889982,8.74373409446,14.4271612559,6.00000000000,1304.13328533
21 Apr 2029 00:50:28.006,77978990.9717,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,120.000000000,75511.3976724,5991355.38325,0.00000000000,0.00000000000,0.00000000000,0.00000000000,135.463020473,8.74373409446,14.4271612559,6.00000000000,1303.74841582
22 Apr 2029 03:00:11.161,78073174.1269,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,121.000000000,2781.50069894,5994136.88395,0.00000000000,0.00000000000,0.00000000000,0.00000000000,135.448843609,8.74373409446,14.4271612559,6.00000000000,1303.73423896
24 Apr 2029 01:34:42.434,78240845.3997,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,122.000000000,75195.1153273,6069331.99928,0.00000000000,0.00000000000,0.00000000000,0.00000000000,135.065586140,8.74373409446,14.4271612559,6.00000000000,1303.35098149
25 Apr 2029 02:59:19.268,78332322.2338,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,123.000000000,2689.74230097,6072021.74158,0.00000000000,0.00000000000,0.00000000000,0.00000000000,135.051876954,8.74373409446,14.4271612559,6.00000000000,1303.33727230
27 Apr 2029 00:54:05.865,78497608.8304,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,124.000000000,74878.6175343,6146900.35911,0.00000000000,0.00000000000,0.00000000000,0.00000000000,134.670232624,8.74373409446,14.4271612559,6.00000000000,1302.95562797
28 Apr 2029 01:48:20.200,78587263.1652,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,125.000000000,2602.55873393,6149502.91785,0.00000000000,0.00000000000,0.00000000000,0.00000000000,134.656967799,8.74373409446,14.4271612559,6.00000000000,1302.94236315
29 Apr 2029 22:52:00.633,78749483.5991,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,126.000000000,74562.4124079,6224065.33026,0.00000000000,0.00000000000,0.00000000000,0.00000000000,134.276935116,8.74373409446,14.4271612559,6.00000000000,1302.56233047
30 Apr 2029 22:44:18.401,78835421.3666,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,127.000000000,2519.18895912,6226584.51922,0.00000000000,0.00000000000,0.00000000000,0.00000000000,134.264095213,8.74373409446,14.4271612559,6.00000000000,1302.54949056
02 May 2029 19:31:00.764,78996623.7298,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,128.000000000,74240.3760709,6300824.89529,0.00000000000,0.00000000000,0.00000000000,0.00000000000,133.885703898,8.74373409446,14.4271612559,6.00000000000,1302.17109925
03 May 2029 19:15:52.548,79082115.5132,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,129.000000000,2439.61613397,6303264.51142,0.00000000000,0.00000000000,0.00000000000,0.00000000000,133.873269565,8.74373409446,14.4271612559,6.00000000000,1302.15866491
05 May 2029 14:53:56.028,79239198.9932,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,130.000000000,73924.2497552,6377188.76118,0.00000000000,0.00000000000,0.00000000000,0.00000000000,133.496489495,8.74373409446,14.4271612559,6.00000000000,1301.78188484
06 May 2029 14:04:27.553,79322630.5185,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,131.000000000,2363.76908195,6379552.53026,0.00000000000,0.00000000000,0.00000000000,0.00000000000,133.484441742,8.74373409446,14.4271612559,6.00000000000,1301.76983709
08 May 2029 09:03:22.676,79477365.6413,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,132.000000000,73601.3929750,6453153.92323,0.00000000000,0.00000000000,0.00000000000,0.00000000000,133.109307221,8.74373409446,14.4271612559,6.00000000000,1301.39470257
09 May 2029 07:40:16.639,79558779.6042,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,133.000000000,2291.36270607,6455445.28594,0.00000000000,0.00000000000,0.00000000000,0.00000000000,133.097628512,8.74373409446,14.4271612559,6.00000000000,1301.38302386
11 May 2029 02:01:58.599,79711281.5641,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,134.000000000,73282.8900767,6528728.17602,0.00000000000,0.00000000000,0.00000000000,0.00000000000,132.724117350,8.74373409446,14.4271612559,6.00000000000,1301.00951270
12 May 2029 00:06:22.473,79790745.4388,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,135.000000000,2221.88032512,6530950.05634,0.00000000000,0.00000000000,0.00000000000,0.00000000000,132.712792781,8.74373409446,14.4271612559,6.00000000000,1300.99818813
13 May 2029 17:51:49.377,79941072.3431,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,136.000000000,72966.0434842,6603916.09982,0.00000000000,0.00000000000,0.00000000000,0.00000000000,132.340896535,8.74373409446,14.4271612559,6.00000000000,1300.62629189
14 May 2029 15:24:51.943,80018654.9091,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,137.000000000,2155.49870187,6606071.59853,0.00000000000,0.00000000000,0.00000000000,0.00000000000,132.329910303,8.74373409446,14.4271612559,6.00000000000,1300.61530565
16 May 2029 08:35:11.900,80166874.8655,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,138.000000000,72647.9354257,6678719.53395,0.00000000000,0.00000000000,0.00000000000,0.00000000000,131.959635403,8.74373409446,14.4271612559,6.00000000000,1300.24503075
17 May 2029 05:38:03.951,80242646.9164,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,139.000000000,2092.05959685,6680811.59355,0.00000000000,0.00000000000,0.00000000000,0.00000000000,131.948972510,8.74373409446,14.4271612559,6.00000000000,1300.23436786
18 May 2029 22:18:37.366,80389080.3316,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,140.000000000,72328.9947135,6753140.58826,0.00000000000,0.00000000000,0.00000000000,0.00000000000,131.580323199,8.74373409446,14.4271612559,6.00000000000,1299.86571855
19 May 2029 18:48:09.132,80462852.0975,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,141.000000000,2031.33375192,6755171.92201,0.00000000000,0.00000000000,0.00000000000,0.00000000000,131.569969816,8.74373409446,14.4271612559,6.00000000000,1299.85536517
21 May 2029 10:33:21.346,80605964.3113,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,142.000000000,72011.2163920,6827183.13841,0.00000000000,0.00000000000,0.00000000000,0.00000000000,131.202940171,8.74373409446,14.4271612559,6.00000000000,1299.48833552
22 May 2029 06:57:07.657,80679390.6225,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,143.000000000,1973.04575303,6829156.18416,0.00000000000,0.00000000000,0.00000000000,0.00000000000,131.192883873,8.74373409446,14.4271612559,6.00000000000,1299.47827922
23 May 2029 22:28:22.379,80821665.3447,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,144.000000000,71692.7323882,6900848.91655,0.00000000000,0.00000000000,0.00000000000,0.00000000000,130.827477490,8.74373409446,14.4271612559,6.00000000000,1299.11287284
24 May 2029 18:06:36.824,80892359.7891,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,145.000000000,1917.07597986,6902765.99253,0.00000000000,0.00000000000,0.00000000000,0.00000000000,130.817706460,8.74373409446,14.4271612559,6.00000000000,1299.10310181
26 May 2029 08:46:35.940,81031558.9056,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,146.000000000,71374.1252584,6974140.11779,0.00000000000,0.00000000000,0.00000000000,0.00000000000,130.453923966,8.74373409446,14.4271612559,6.00000000000,1298.73931932
27 May 2029 04:18:44.123,81101887.0882,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,147.000000000,1863.55480787,6976003.67259,0.00000000000,0.00000000000,0.00000000000,0.00000000000,130.444425726,8.74373409446,14.4271612559,6.00000000000,1298.72982108
28 May 2029 18:48:34.603,81240477.5690,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,148.000000000,71060.5039985,7047064.17659,0.00000000000,0.00000000000,0.00000000000,0.00000000000,130.082241709,8.74373409446,14.4271612559,6.00000000000,1298.36763706
29 May 2029 13:35:04.447,81308067.4124,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,149.000000000,1812.46246813,7048876.63906,0.00000000000,0.00000000000,0.00000000000,0.00000000000,130.073003878,8.74373409446,14.4271612559,6.00000000000,1298.35839923
31 May 2029 02:57:36.857,81442619.8226,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,150.000000000,70746.6827972,7119623.32186,0.00000000000,0.00000000000,0.00000000000,0.00000000000,129.712419359,8.74373409446,14.4271612559,6.00000000000,1297.99781471
31 May 2029 21:57:52.780,81511035.7455,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,151.000000000,1762.99857901,7121386.32044,0.00000000000,0.00000000000,0.00000000000,0.00000000000,129.703433637,8.74373409446,14.4271612559,6.00000000000,1297.98882899
02 Jun 2029 11:29:46.685,81646149.6509,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,152.000000000,70430.3373847,7191816.65782,0.00000000000,0.00000000000,0.00000000000,0.00000000000,129.344461479,8.74373409446,14.4271612559,6.00000000000,1297.62985683
03 Jun 2029 05:27:55.657,81710838.6229,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,153.000000000,1715.80470999,7193532.46253,0.00000000000,0.00000000000,0.00000000000,0.00000000000,129.335716297,8.74373409446,14.4271612559,6.00000000000,1297.62111165
04 Jun 2029 18:32:26.168,81844309.1334,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,154.000000000,70121.3584861,7263653.82102,0.00000000000,0.00000000000,0.00000000000,0.00000000000,128.978318955,8.74373409446,14.4271612559,6.00000000000,1297.26371431
05 Jun 2029 12:07:12.633,81907595.5986,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,155.000000000,1670.11996703,7265323.94098,0.00000000000,0.00000000000,0.00000000000,0.00000000000,128.969806621,8.74373409446,14.4271612559,6.00000000000,1297.25520197
07 Jun 2029 00:44:49.003,82039451.9687,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,156.000000000,69808.0933926,7335132.03438,0.00000000000,0.00000000000,0.00000000000,0.00000000000,128.614005941,8.74373409446,14.4271612559,6.00000000000,1296.89940129
07 Jun 2029 17:57:07.463,82101390.4284,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,157.000000000,1626.59065802,7336758.62503,0.00000000000,0.00000000000,0.00000000000,0.00000000000,128.605715469,8.74373409446,14.4271612559,6.00000000000,1296.89111082
09 Jun 2029 06:08:41.773,82231684.7383,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,158.000000000,69496.7910203,7406255.41606,0.00000000000,0.00000000000,0.00000000000,0.00000000000,128.251501447,8.74373409446,14.4271612559,6.00000000000,1296.53689680
09 Jun 2029 22:59:29.000,82292331.9654,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,159.000000000,1584.36310090,7407839.77916,0.00000000000,0.00000000000,0.00000000000,0.00000000000,128.243426202,8.74373409446,14.4271612559,6.00000000000,1296.52882155
11 Jun 2029 10:45:21.054,82421084.0196,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,160.000000000,69192.8196031,7477032.59876,0.00000000000,0.00000000000,0.00000000000,0.00000000000,127.890761474,8.74373409446,14.4271612559,6.00000000000,1296.17615682
12 Jun 2029 03:15:57.531,82480520.4963,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,161.000000000,1543.72499497,7478576.32375,0.00000000000,0.00000000000,0.00000000000,0.00000000000,127.882893355,8.74373409446,14.4271612559,6.00000000000,1296.16828871
13 Jun 2029 14:36:03.162,82607726.1272,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,162.000000000,68886.0446716,7547462.36843,0.00000000000,0.00000000000,0.00000000000,0.00000000000,127.531792210,8.74373409446,14.4271612559,6.00000000000,1295.81718756
14 Jun 2029 06:44:19.345,82665822.3107,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,163.000000000,1504.82324114,7548967.19167,0.00000000000,0.00000000000,0.00000000000,0.00000000000,127.524122367,8.74373409446,14.4271612559,6.00000000000,1295.80951772
15 Jun 2029 17:42:09.999,82791692.9650,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,164.000000000,68577.8830174,7617545.07468,0.00000000000,0.00000000000,0.00000000000,0.00000000000,127.174591872,8.74373409446,14.4271612559,6.00000000000,1295.45998722
16 Jun 2029 09:37:02.357,82848985.3222,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,165.000000000,1467.41479199,7619012.48948,0.00000000000,0.00000000000,0.00000000000,0.00000000000,127.167112694,8.74373409446,14.4271612559,6.00000000000,1295.45250804
17 Jun 2029 20:04:59.856,82973062.8213,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,166.000000000,68271.6440883,7687284.13356,0.00000000000,0.00000000000,0.00000000000,0.00000000000,126.819143050,8.74373409446,14.4271612559,6.00000000000,1295.10453840
18 Jun 2029 11:24:59.608,83028262.5734,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,167.000000000,1431.32479903,7688715.45836,0.00000000000,0.00000000000,0.00000000000,0.00000000000,126.811847817,8.74373409446,14.4271612559,6.00000000000,1295.09724317
19 Jun 2029 21:45:41.900,83151904.8657,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,168.000000000,67968.1220673,7756683.58043,0.00000000000,0.00000000000,0.00000000000,0.00000000000,126.465425176,8.74373409446,14.4271612559,6.00000000000,1294.75082053
20 Jun 2029 13:01:20.499,83206843.4649,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,169.000000000,1396.49605200,7758080.07648,0.00000000000,0.00000000000,0.00000000000,0.00000000000,126.458307459,8.74373409446,14.4271612559,6.00000000000,1294.74370281
21 Jun 2029 22:45:24.206,83328287.1712,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,170.000000000,67667.0313957,7825747.10788,0.00000000000,0.00000000000,0.00000000000,0.00000000000,126.113419430,8.74373409446,14.4271612559,6.00000000000,1294.39881478
22 Jun 2029 13:27:20.961,83381203.9270,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,171.000000000,1362.90389299,7827110.01177,0.00000000000,0.00000000000,0.00000000000,0.00000000000,126.106472927,8.74373409446,14.4271612559,6.00000000000,1294.39186828
23 Jun 2029 23:05:13.096,83502276.0616,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,172.000000000,67368.4016027,7894478.41337,0.00000000000,0.00000000000,0.00000000000,0.00000000000,125.763106965,8.74373409446,14.4271612559,6.00000000000,1294.04850232
24 Jun 2029 13:46:13.424,83555136.3894,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,173.000000000,1330.50480111,7895808.91818,0.00000000000,0.00000000000,0.00000000000,0.00000000000,125.756325595,8.74373409446,14.4271612559,6.00000000000,1294.04172095
25 Jun 2029 22:49:20.649,83674123.6151,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,174.000000000,67072.4994456,7962881.41762,0.00000000000,0.00000000000,0.00000000000,0.00000000000,125.414467800,8.74373409446,14.4271612559,6.00000000000,1293.69986315
26 Jun 2029 12:48:27.695,83724470.6603,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,175.000000000,1299.20933397,7964180.62695,0.00000000000,0.00000000000,0.00000000000,0.00000000000,125.407845938,8.74373409446,14.4271612559,6.00000000000,1293.69324129
27 Jun 2029 21:39:41.890,83842744.8558,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,176.000000000,66778.3942957,8030959.02125,0.00000000000,0.00000000000,0.00000000000,0.00000000000,125.067487150,8.74373409446,14.4271612559,6.00000000000,1293.35288250
28 Jun 2029 11:34:44.316,83892847.2819,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,177.000000000,1268.90399706,8032227.92525,0.00000000000,0.00000000000,0.00000000000,0.00000000000,125.061019749,8.74373409446,14.4271612559,6.00000000000,1293.34641510
29 Jun 2029 20:15:47.643,84010510.6091,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,178.000000000,66483.1308195,8098711.05607,0.00000000000,0.00000000000,0.00000000000,0.00000000000,124.722165871,8.74373409446,14.4271612559,6.00000000000,1293.00756122
30 Jun 2029 09:46:52.294,84059175.2592,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,179.000000000,1239.54291707,8099950.59898,0.00000000000,0.00000000000,0.00000000000,0.00000000000,124.715848119,8.74373409446,14.4271612559,6.00000000000,1293.00124347
01 Jul 2029 17:55:31.584,84174894.5498,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,180.000000000,66187.3580578,8166137.95704,0.00000000000,0.00000000000,0.00000000000,0.00000000000,124.378501748,8.74373409446,14.4271612559,6.00000000000,1292.66389710
02 Jul 2029 07:44:05.752,84224608.7179,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,181.000000000,1211.22587185,8167349.18291,0.00000000000,0.00000000000,0.00000000000,0.00000000000,124.372328324,8.74373409446,14.4271612559,6.00000000000,1292.65772367
03 Jul 2029 15:20:50.295,84338413.2610,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,182.000000000,65902.0765434,8233251.25946,0.00000000000,0.00000000000,0.00000000000,0.00000000000,124.036435986,8.74373409446,14.4271612559,6.00000000000,1292.32183134
04 Jul 2029 04:44:08.197,84386611.1631,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,183.000000000,1183.95226294,8234435.21172,0.00000000000,0.00000000000,0.00000000000,0.00000000000,124.030401571,8.74373409446,14.4271612559,6.00000000000,1292.31579692
05 Jul 2029 11:43:43.673,84498186.6389,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,184.000000000,65614.1855796,8300049.39730,0.00000000000,0.00000000000,0.00000000000,0.00000000000,123.695976568,8.74373409446,14.4271612559,6.00000000000,1291.98137192
06 Jul 2029 01:10:19.196,84546582.1612,2155.84586111,5.34999976365,2858.30549682,42.4428661248,13.1293586301,185.000000000,1157.42192692,8301206.81923,0.00000000000,0.00000000000,0.00000000000,0.00000000000,123.690077374,8.74373409446,14.4271612559,6.00000000000,1291.97547272
