MomenTUM.A1ModJulian,MomenTUM.Mars.Altitude
32539.19904436769,2196.837887804778
32539.20081896411,2316.878581628968
32539.20264371873,2441.827670457858
32539.20453145269,2571.901388034699
32539.2064892585,2706.884745126248
32539.20851769353,2846.053882335173
32539.21061612979,2988.551138880975
32539.2128017839,3134.661550267992
32539.21505751468,3282.311065680276
32539.21740500935,3431.937752020493
32539.21844369503,3496.683371611112
32539.21900440343,3531.239397107303
32539.21957200989,3565.929939572142
32539.21980844751,3580.292610596648
32539.2201035323,3598.144524159043
32539.22057962911,3626.773550733032
32539.22083282367,3641.91051136645
32539.22160669035,3687.788532686634
32539.22275126751,3754.5518931809
32539.22467571847,3863.767640741092
32539.22726864519,4004.637208798081
32539.23002661932,4146.204078589735
32539.2324097286,4261.408562015175
32539.23324598576,4300.234130375672
32539.2336172385,4317.200852831743
32539.23396187066,4332.801850107619
32539.23436816947,4351.009393311415
32539.23477205158,4368.909580251671
32539.23541452185,4396.973549599596
32539.23638587847,4438.441599812269
32539.23785780121,4499.056256447991
32539.24008458748,4585.616899644115
32539.24294175023,4687.51476127298
32539.24608483724,4787.572841178012
32539.24932514584,4877.395532916737
32539.25262711547,4954.899725560295
32539.25598128991,5019.049727077188
32539.2593785646,5068.983889519475
32539.26281141922,5104.021037150909
32539.26626841015,5123.608892122149
32539.26975017287,5127.396779555059
32539.27323908195,5115.136266543482
32539.27673072222,5086.77517399208
32539.28019377166,5042.75773907357
32539.28363026704,4983.460395962642
32539.28705590402,4908.90717037891
32539.29042743433,4820.536104559222
32539.29376280004,4718.560438619343
32539.29703678203,4604.499583125957
32539.30024479099,4479.470841372499
32539.303393809,4344.163626624198
32539.30646006664,4200.680184946709
32539.30944996542,4049.918885344056
32539.3123341899,3894.684004865359
32539.3151301084,3735.424260545848
32539.3178358328,3573.54803151629
32539.32044080965,3411.028058622044
32539.3229592043,3248.287600121343
32539.32313015329,3237.057395917389
32539.32353263806,3210.530225664425
32539.32408822749,3173.717327314243
32539.32478822218,3127.02733537332
32539.32606453123,3041.069644594896
32539.32763527509,2933.975346125402
32539.329360253,2814.994338775863
32539.33134424516,2676.865604655399
32539.33336937263,2535.135273236355
32539.33537158913,2395.087402630941
32539.3373147708,2260.125097766179
32539.3391876445,2131.849661568382
32539.34099576162,2010.614024026266
32539.34273810672,1897.130391197421
32539.34441830526,1791.705652074445
32539.34605827408,1693.49713355787
32539.34763193632,1604.46864189491
32539.34920021791,1521.665142933145
32539.35070748766,1448.442867576233
32539.35215568863,1384.671779679865
32539.35357914714,1328.91617628623
32539.35499663185,1280.803769937869
32539.35637748926,1241.55191488633
32539.35773723698,1210.670345351587
32539.35907769735,1188.109694212513
32539.36040296052,1173.745718872644
32539.36172020811,1167.451151847207
32539.36302972305,1169.151500773697
32539.36434338886,1178.811278947066
32539.36566383775,1196.443033725107
32539.36697846204,1221.697297110806
32539.36830718824,1254.758137406915
32539.36965387307,1295.643645506631
32539.37103903741,1345.004530086197
32539.37244601908,1402.206739212607
32539.37388778829,1467.607107031898
32539.37534455103,1540.004994690527
32539.37682882607,1619.597713767407
32539.37834508877,1706.236896810419
32539.37989019838,1799.298578700416
32539.38149024477,1899.943836206867
32539.38312821865,2006.658356180838
32539.38481923024,2119.901365981649
32539.38655909972,2238.837095205157
32539.38835815866,2363.564751636178
32539.390216932,2493.470647142619
32539.39213866205,2628.077110408773
32539.39412748227,2766.919521989965
32539.39618168066,2909.078570499092
32539.39831377569,3054.567534910703
32539.40052726444,3202.704579665614
32539.40282206336,3352.512574435638
32539.40395373294,3424.800588048153
32539.40452780848,3461.04193768618
32539.40513189789,3498.855620726191
32539.40534756692,3512.2740713276
32539.40554233324,3524.354622738939
32539.40593510624,3548.607739780591
32539.40654707324,3586.101272536073
32539.40693654527,3609.773415729309
32539.40719242612,3625.24440129139
32539.40770624841,3656.113301365722
32539.40857137559,3707.481793342675
32539.40982117708,3780.316879794701
32539.4114867829,3874.782132552361
32539.41380712518,4001.245584261971
32539.41649771649,4140.118861733652
32539.41859215631,4242.260491792957
32539.41938566247,4279.566837783615
32539.41973915272,4295.937312844895
32539.42008516282,4311.812258619006
32539.4204885039,4330.130767302617
32539.42090391594,4348.786655931894
32539.42175315494,4386.256803867525
32539.42314013126,4445.509866767228
32539.42537927182,4536.032979418746
32539.42834307964,4645.984538755221
32539.43148448301,4750.105586504423
32539.43470411502,4843.424542587583
32539.43799215877,4924.624284122783
32539.44133047578,4992.40416320223
32539.44470101237,5045.789437299113
32539.44811907578,5084.439957105786
32539.45155377067,5107.536977450409
32539.45502630049,5114.826128705907
32539.4584918566,5105.987748979112
32539.46196130283,5081.013437645314
32539.4654391495,5039.792498871739
32539.46888958797,4982.900828705386
32539.47230878035,4910.84122543603
32539.47569043394,4824.268726124143
32539.47901859927,4724.279485791506
32539.48229951357,4611.455403187963
32539.48551672395,4487.216357849964
32539.48865893445,4353.04634560618
32539.49172159382,4210.297859790468
32539.49470449704,4060.178258606228
32539.49759745968,3904.464562106562
32539.50040094005,3744.45166431075
32539.50311084999,3581.706691177352
32539.505726581,3417.610733331587
32539.50824625696,3253.615667230811
32539.50902413038,3201.916776450547
32539.50975466425,3152.938770316757
32539.51086480267,3077.767716288713
32539.51298591884,2931.911429976735
32539.51519514601,2777.456077037462
32539.51734862429,2625.179880390898
32539.51941956442,2477.985200433994
32539.52141238854,2336.52838009527
32539.52332261379,2202.010175201213
32539.52516869686,2073.933478093415
32539.52695420433,1952.797687009911
32539.52867265436,1839.689087684824
32539.53034228442,1733.990906048827
32539.53195823452,1636.539937327442
32539.53350864703,1548.385757032679
32539.53502350285,1468.128282586815
32539.53649958606,1396.281385773789
32539.53793535183,1333.125044290402
32539.53932846489,1278.818746051168
32539.54069826662,1232.677005478965
32539.54206740846,1194.243573371985
32539.54339053763,1164.807840404422
32539.54470105766,1143.437031237626
32539.54600919881,1130.064554085149
32539.54730685896,1124.802102761586
32539.54850613077,1127.077012858744
32539.5497422666,1136.574977010642
32539.55102307398,1153.973606038803
32539.55229165179,1178.608274355593
32539.55358514987,1211.052148414389
32539.55489741488,1251.186670288618
32539.55624524543,1299.555284047619
32539.55761119808,1355.464192844051
32539.55899571518,1418.64923083078
32539.56042225209,1489.983428187647
32539.56187629436,1568.516337527899
32539.56337116169,1654.645021939699
32539.56490121732,1747.685494891637
32539.56647322673,1847.617733190036
32539.56808827217,1954.042511897069
32539.56970151081,2063.357728825426
32539.57135251646,2177.580047775276
32539.57311544632,2301.366207933352
32539.57495673864,2431.832042920074
32539.57684833735,2566.295108654953
32539.57880103158,2704.76990023652
32539.58081904399,2846.766843763399
32539.58294812055,2994.610361994614
32539.58512969581,3143.301588120908
32539.5873944781,3294.010233377275
32539.58837983287,3358.269934049306
32539.58886359752,3389.507793467444
32539.58942017564,3425.186137929637
32539.58966584155,3440.843478354687
32539.58989559373,3455.435644390172
32539.59027581475,3479.475128507604
32539.59095552101,3522.104317996698
32539.59184071349,3576.941734877014
32539.59296173424,3645.252246955542
32539.59449934572,3736.809205713007
32539.59641843687,3847.476080974071
32539.5988238817,3980.302956708838
32539.60152809208,4121.499910642942
32539.60359140547,4223.262886198377
32539.60436794825,4260.196895013206
32539.60463310259,4272.635553277105
32539.60490386702,4285.246350325408
32539.60541709227,4308.896559601719
32539.6059976509,4335.248647984314
32539.60727369326,4391.664803582087
32539.60900074044,4464.70054291264
32539.61158470461,4566.767052864832
32539.61468749995,4677.778251509075
32539.61787171718,4778.45909195362
32539.62111839405,4867.184950999286
32539.62441039981,4942.698290665058
32539.6277684626,5004.666131605468
32539.63116388562,5051.807959246533
32539.6345942458,5083.555972314433
32539.63804227409,5099.359361749246
32539.64150876322,5098.952752728666
32539.64498006594,5082.166519549525
32539.64844607916,5049.054297348132
32539.65189939307,4999.82491036048
32539.65533185968,4934.85333855706
32539.65873092405,4854.79405972133
32539.66208465771,4760.528842212123
32539.66538358705,4653.085585677814
32539.6686269399,4533.33585531638
32539.67179612536,4402.954907699257
32539.67488863693,4263.182551085378
32539.67790889604,4114.958214261516
32539.68084401989,3960.117386090173
32539.68368469534,3800.485495543111
32539.68642922465,3637.545652048793
32539.68907836764,3472.633307153243
32539.69163666785,3306.808115498114
32539.69371051055,3168.099489948037
32539.69502486042,3078.405821566376
32539.69679982032,2955.33788541754
32539.69894956043,2803.765804965093
32539.70110749369,2649.538035592986
32539.70319091122,2499.479054327553
32539.70519533069,2354.909123281318
32539.70712347746,2216.559072419489
32539.70898314407,2084.720416355405
32539.71076278194,1960.956974210762
32539.71249089558,1843.9663639466
32539.71415496667,1735.213539508791
32539.7157662056,1634.476906477205
32539.71732961683,1541.911570677631
32539.71884823904,1457.737088508736
32539.72032124925,1382.296285299426
32539.72175332636,1315.550943313061
32539.72315544682,1257.182205253204
32539.72452478025,1207.448159801722
32539.72587115906,1166.079516584387
32539.72719514281,1133.127002510094
32539.72850211414,1108.474145440374
32539.72979714853,1092.037584813281
32539.73108389998,1083.767967587281
32539.73236101977,1083.598633555502
32539.73364457322,1091.499495310857
32539.73492350863,1107.332238300531
32539.73620443342,1130.980180953677
32539.73749465779,1162.423968407402
32539.73877834176,1200.973181379249
32539.74009245257,1247.535608964675
32539.74140141826,1300.593621649063
32539.74268231908,1358.482517691172
32539.74405802483,1426.663041310683
32539.74548789729,1503.463252788917
32539.74686426789,1582.454094131683
32539.7483556529,1672.926397172717
32539.74988858149,1770.43044212591
32539.75147441658,1875.285960864946
32539.75311205233,1986.970310553442
32539.75479928046,2104.793732407309
32539.75654789065,2228.990978996599
32539.75834165018,2357.755631048715
32539.76018003259,2490.340092102073
32539.76213343777,2631.081843617671
32539.76409912916,2771.798874767527
32539.76617347088,2918.557322623428
32539.76829369785,3066.025409952715
32539.77053909374,3218.728411780154
32539.77155374723,3286.39774983959
32539.772145565,3325.454174102522
32539.77276642806,3366.087923637589
32539.77336519119,3404.936852764662
32539.77395184018,3442.669233305524
32539.77518983524,3521.187694277755
32539.77559877888,3546.785539272939
32539.77795036618,3690.574029408018
32539.78050980784,3840.159732889088
32539.78318508181,3988.399827069907
32539.78593068019,4131.542370985058
32539.78730898624,4199.868358691978
32539.78816607467,4241.145432885645
32539.78838415709,4251.498933344539
32539.78860896637,4262.10817868873
32539.78899131897,4280.003592313116
32539.78935749946,4296.966145796919
32539.78969728299,4312.551515846282
32539.79018359436,4334.598575532595
32539.79093576399,4368.094896863269
32539.79291915891,4452.882498741215
32539.79526950436,4546.651319404405
32539.79826173958,4655.388848614281
32539.8014149322,4756.951540672307
32539.80464332447,4846.977911416802
32539.80792967837,4924.028449130597
32539.81126933904,4987.181788267042
32539.81465903063,5035.619951832103
32539.81807746661,5068.456148961093
32539.82152048292,5085.25121760222
32539.82498538277,5085.646806573979
32539.82845082194,5069.47283258536
32539.83192434842,5036.632246370622
32539.83537819331,4987.479381440248
32539.83880488856,4922.474430425794
32539.84219368973,4842.315099390817
32539.84555170729,4747.366398181128
32539.84882918927,4639.875757850364
32539.85205407562,4519.927539204016
32539.85521843367,4388.699368813725
32539.85830827667,4247.814380871057
32539.86131659,4098.78162689791
32539.86423284433,3943.424556267566
32539.86706079218,3782.886966987602
32539.86979825107,3618.628568777595
32539.8724351429,3452.642464639884
32539.87497855737,3285.867426537005
32539.87723979888,3132.618249566404
32539.87779400156,3094.408264758829
32539.87863100255,3036.251738966672
32539.87978933156,2954.935646525958
32539.88144864015,2836.9478951944
32539.88355306982,2685.234597538152
32539.88564900969,2532.546592952404
32539.88767187163,2384.526568416914
32539.88961461409,2242.654891599229
32539.89148387998,2107.333078344636
32539.89328201109,1979.192741654651
32539.89501601883,1858.453292090574
32539.89669068663,1745.427885374913
32539.8983021251,1640.91707619856
32539.89986469407,1544.454643666866
32539.90137994589,1456.368992720577
32539.90285400605,1376.660236881902
32539.90428898742,1305.507987230564
32539.90568871276,1242.943415714912
32539.90706285719,1188.743637591295
32539.9084100763,1143.128784136668
32539.90972886526,1106.183343990295
32539.91101987595,1077.802216994456
32539.91230033586,1057.575491938823
32539.91356719428,1045.552123710959
32539.91483000082,1041.609650204487
32539.91608742689,1045.706497403007
32539.9173394856,1057.695051437127
32539.91860823338,1077.759586913911
32539.91987374968,1105.491826948517
32539.92116264233,1141.353461600013
32539.92246529598,1185.019421173246
32539.9237873863,1236.498260913098
32539.92512879702,1295.565459869709
32539.92650186881,1362.551333901919
32539.92790647106,1437.235007326644
32539.92934108491,1519.223167705279
32539.93082039096,1609.033603276465
32539.93233020702,1705.408342949519
32539.93388558269,1808.838623295042
32539.93547054518,1917.734659435127
32539.9371185332,2033.858470512974
32539.93881876571,2155.909330518556
32539.94059110489,2284.70508926118
32539.94239362088,2416.511671975362
32539.94426842064,2553.676884898988
32539.94619791849,2694.156343622853
32539.94824503694,2841.673209553661
32539.95034692804,2990.777289616743
32539.95252558942,3142.122276683679
32539.95364841586,3218.649757368081
32539.95414215234,3251.957628668007
32539.95470318861,3289.540867400007
32539.95491450854,3303.622399351957
32539.95511502908,3316.945984149942
32539.95541448823,3336.773319472798
32539.95581420995,3363.106259397851
32539.95670628796,3421.314817329972
32539.957908099,3498.471542600962
32539.95815689661,3514.258439253805
32539.96049440187,3659.336188337515
32539.96304173689,3810.460103822058
32539.96567384481,3958.563104059595
32539.96840625951,4103.289058016373
32539.96983818915,4175.360124015704
32539.97086729254,4225.526014102315
32539.97146935368,4254.23705491256
32539.97168606838,4264.455937913372
32539.971886216,4273.839040137791
32539.97222021651,4289.380361240173
32539.97269698458,4311.310835968849
32539.97352195376,4348.549875943317
32539.97535159146,4427.916641366959
32539.97758626658,4518.773716878446
32539.98020801744,4616.761361384761
32539.98325720209,4718.928569689037
32539.98645854287,4812.43960739963
32539.98973236869,4893.410271574307
32539.99305787047,4960.419510517899
32539.9964145237,5012.434349614465
32539.99979601832,5048.93177390587
32540.00322406076,5069.616857008991
32540.00668791468,5073.818429467326
32540.01013548277,5061.323591186951
32540.01359437083,5032.066011336978
32540.01701452099,4986.671990007383
32540.02046220154,4924.357033309963
32540.02386961745,4846.464818018668
32540.02722261589,4754.037362673695
32540.03050280605,4648.536092587301
32540.03373424938,4530.111455671262
32540.03691235795,4399.741596153559
32540.04001518698,4259.332563301457
32540.04303209497,4110.594459618526
32540.04596132711,3954.925950796278
32540.04880114357,3793.756697528074
32540.05154713321,3628.708946830087
32540.05419715172,3461.311119869515
32540.05674867584,3293.128376689333
32540.05920385772,3125.401404373735
32540.05959501753,3098.190507081454
32540.06014049416,3060.034967664499
32540.06091539699,3005.427565958141
32540.06213579223,2918.52760178841
32540.06360605722,2812.525371163427
32540.06553264444,2671.827672246897
32540.06759098243,2519.889721558656
32540.06960266065,2370.588759061427
32540.07154531571,2226.543307975091
32540.07341974347,2088.614667846272
32540.07521247266,1958.618196958051
32540.07695107273,1835.307177116765
32540.07860803508,1721.265441283058
32540.08021260051,1615.001743191193
32540.08176150913,1517.22639982115
32540.08326622184,1427.63855318796
32540.08473035106,1346.415551354154
32540.08615235195,1273.936321654835
32540.08753801812,1210.11076733865
32540.08888922126,1154.994735566573
32540.09021462813,1108.345586561183
32540.09151574799,1070.195568249031
32540.09279646499,1040.456957082753
32540.09406110657,1019.026440663346
32540.0953097777,1005.840133249182
32540.09654872051,1000.733890271551
32540.09778259982,1003.602906006038
32540.09902249918,1014.45004769255
32540.10027233852,1033.34162776344
32540.10152943407,1060.190358012828
32540.10279464854,1094.862403715898
32540.10407559262,1137.404871096809
32540.10537775273,1187.865431986656
32540.1067121361,1246.578454590208
32540.10806840931,1312.908246972801
32540.10945775492,1387.133573202796
32540.11087348284,1468.577317858038
32540.11233094829,1557.770954200609
32540.11383044013,1654.381829359598
32540.11536880476,1757.759373994562
32540.1169458163,1867.359735907784
32540.1185727469,1983.414995554112
32540.12025387531,2105.658865385798
32540.12199151493,2233.636019598242
32540.12378791254,2366.834611861063
32540.12564351108,2504.560558012613
32540.1275690809,2646.838185499923
32540.12956646138,2792.973096424093
32540.13163757595,2942.223905451923
32540.13378913711,3094.13438778631
32540.13482522013,3165.967108707185
32540.13516952394,3189.632819639558
32540.13549556441,3211.945694004841
32540.13598988368,3245.590192053074
32540.13644413577,3276.307145304739
32540.13707164675,3318.416280514485
32540.13795813729,3377.24561775665
32540.13910319715,3452.052118476631
32540.13957437821,3482.435674929074
32540.14022950416,3524.284562984598
32540.14112476913,3580.71264572115
32540.14231923898,3654.597380141482
32540.14426240777,3771.258500525936
32540.14683022852,3918.450264719587
32540.14952652556,4064.137479149527
32540.15167705422,4173.623792293347
32540.15225865993,4202.192596591036
32540.15289345184,4232.863061490796
32540.15337558853,4255.800054857992
32540.15382358654,4276.835038028757
32540.15448875962,4307.571505454196
32540.15544873906,4350.88167595186
32540.15756401384,4441.909940354884
32540.16033123051,4551.761270618768
32540.16341978115,4661.885133317469
32540.16661166215,4761.738702108556
32540.16983266143,4848.03265988812
32540.17311603849,4920.968764206789
32540.17644912548,4979.440778203973
32540.17983535075,5022.747868772797
32540.18326761294,5050.062728831549
32540.18673014301,5060.687637532778
32540.19018118169,5054.346439708388
32540.19361840559,5031.224314129775
32540.19705300986,4991.366980439137
32540.20046526566,4935.193452155216
32540.20385984953,4862.935521865154
32540.20721524272,4775.493006250834
32540.21052513656,4673.684544069714
32540.21377387279,4558.813946988903
32540.21696238776,4431.786570052759
32540.22007916632,4294.086213000635
32540.22311005926,4147.543589347404
32540.22606740458,3992.792087421216
32540.22892414266,3832.572876341711
32540.23169822765,3667.261885861808
32540.23437569481,3499.05139437448
32540.23693478952,3330.823145563252
32540.23941105233,3161.666655413565
32540.2407844806,3065.386742446159
32540.24151768173,3013.328515085238
32540.24245381745,2946.238855418576
32540.24437095855,2806.87271144548
32540.24648112757,2650.921043760446
32540.24858521286,2493.518674417538
32540.25058476343,2343.027235231507
32540.25249221376,2199.521944691099
32540.2543226646,2062.758683458905
32540.25609732389,1931.98050196818
32540.25779418732,1809.54144281432
32540.25945313682,1693.256610450218
32540.26103647738,1586.359095713527
32540.26257159136,1487.444217189628
32540.26405823125,1396.970966563086
32540.26550275037,1314.918292001751
32540.26691114365,1241.274805419207
32540.26828487079,1176.233170380411
32540.26962600942,1119.877272570853
32540.27093878636,1072.147196981656
32540.27221138249,1033.404852105051
32540.27347544647,1002.683241057979
32540.27472456671,980.2631136363557
32540.27596746436,966.0402885688118
32540.27719044993,960.076958781779
32540.27840990966,962.1303880239593
32540.27963844482,972.2527741461422
32540.28086569463,990.3212178478939
32540.28210006728,1016.313544410863
32540.28334798749,1050.27243700394
32540.2846098702,1092.091126210915
32540.28588355189,1141.479423829228
32540.28718785203,1199.00223987494
32540.28851966098,1264.392094080119
32540.2898796234,1337.437810475375
32540.29127139399,1418.035747985115
32540.29269981752,1506.135526827336
32540.29417150321,1601.791756164799
32540.29568527593,1704.516955515162
32540.29724119769,1813.822264543602
32540.29884134587,1929.303331192752
32540.30048285374,2050.149268930346
32540.30218937241,2177.485458452321
32540.30396243528,2310.780928755993
32540.30578581562,2448.096155016737
32540.3076783028,2590.07845220018
32540.30964081551,2735.978071581815
32540.31168506665,2885.780687561087
32540.31380723594,3038.258843340918
32540.3146637511,3098.78431985155
32540.31501121987,3123.158189289485
32540.3153516335,3146.933216584655
32540.31556297239,3161.640798951262
32540.31576459649,3175.634178073934
32540.31631176138,3213.418422900328
32540.3177885088,3313.951452147743
32540.31987318438,3452.072242693081
32540.32151597235,3557.584198135434
32540.32382594646,3700.687678661726
32540.32638881677,3851.914166417127
32540.32904948357,4000.152104678841
32540.33150361917,4128.707810551612
32540.33240442854,4173.886356995134
32540.33261768154,4184.422162789899
32540.33287852243,4197.225724197737
32540.33323406545,4214.529825893065
32540.33359856291,4232.09209919206
32540.33416785434,4259.16092442511
32540.33501702993,4298.71694078818
32540.33669907343,4374.150237135448
32540.33910319032,4475.173753962865
32540.34213454347,4591.05022277552
32540.34525599319,4696.84132010849
32540.34844995543,4790.780659879615
32540.35170403734,4871.529196752847
32540.35501323883,4938.107754605398
32540.35836799091,4989.572030427407
32540.36176273758,5025.19396550847
32540.36518184586,5044.322016193764
32540.36861979904,5046.595117279689
32540.37206253074,5031.821529500843
32540.37550334671,5000.005476351325
32540.37893113226,4951.362674960161
32540.38233592705,4886.310444991805
32540.38570797534,4805.465190442944
32540.38903180061,4709.822291615868
32540.39230761742,4600.121891917312
32540.39551811891,4477.823938163031
32540.39866461859,4343.884613622826
32540.40173321411,4200.001303259998
32540.40472150746,4047.512514614144
32540.40761787427,3888.334313057215
32540.41042345606,3723.794280911429
32540.41312445758,3556.156770681004
32540.41573621693,3385.908419431343
32540.4182408896,3215.642120312813
32540.42066760713,3044.74389641967
32540.42088407057,3029.239676278128
32540.42330518995,2853.225383602747
32540.42552457246,2688.242139334237
32540.42764232297,2528.385264396378
32540.42966532706,2374.308633716125
32540.43159242376,2227.160168359828
32540.43345256847,2085.681296267682
32540.43524094575,1951.11009503639
32540.43695057776,1824.732114051219
32540.43861787156,1704.580686224055
32540.44021515531,1593.295661063527
32540.44175857951,1490.252059125298
32540.44325452005,1395.50040905024
32540.44470245652,1309.46434342633
32540.44610958677,1232.028350184353
32540.44747168675,1163.631058136584
32540.44881399182,1103.249975768962
32540.45009921366,1052.585188272859
32540.45134890612,1010.551591343888
32540.45259371475,976.220814415959
32540.45382243868,950.0850446554118
32540.45495684808,933.0486345700779
32540.45607404566,923.0954482033571
32540.45728645212,920.0687116218492
32540.45848907486,925.0937773187356
32540.45968938098,938.0257245058133
32540.46090055708,958.9464603197243
32540.46211054252,987.5124197493069
32540.46328344779,1022.227810737856
32540.46448048835,1064.43453005082
32540.46563977883,1111.45295564154
32540.46691946798,1169.879489512082
32540.46820179311,1234.730562321276
32540.4695464374,1308.85388534367
32540.4709094703,1389.677870067269
32540.47231391767,1478.188186781746
32540.47377212536,1574.89336389044
32540.47529589173,1680.307216398033
32540.47681973673,1789.327586579168
32540.47842615534,1907.272231205546
32540.48007334954,2030.548330460541
32540.48176856089,2159.026847121632
32540.48353043773,2293.439394951955
32540.48535201296,2432.527175251515
32540.48724138516,2576.125931460918
32540.48920703556,2724.037551664846
32540.49123869202,2874.602925486853
32540.49284362121,2991.46174173292
32540.49343728646,3034.160649562438
32540.49363188443,3048.091272937032
32540.49387014477,3065.102370469555
32540.49418664857,3087.621706543223
32540.49455735065,3113.881803498746
32540.49512604684,3153.919588874601
32540.49601165384,3215.651429700367
32540.49728571306,3303.083647423561
32540.49899889395,3417.950957977343
32540.49903214461,3420.148634085458
32540.49935473268,3441.40557370514
32540.49988384448,3476.016828738901
32540.50081031167,3535.845972729434
32540.50212556671,3619.047579174147
32540.50424693852,3748.812377872619
32540.50677851746,3896.243659743427
32540.50947059745,4043.83766871825
32540.51089949318,4118.233917980615
32540.5117285939,4160.128694696576
32540.51223963992,4185.483009966609
32540.51274858968,4210.376219823341
32540.51322245916,4233.232168191465
32540.51411713234,4275.536112416274
32540.51637922145,4377.514946733038
32540.51930651045,4498.780809768401
32540.52236958921,4612.614243003066
32540.52550499048,4715.192759102326
32540.52871179767,4805.431882703803
32540.53197466331,4881.955210068007
32540.53530089608,4944.043629528393
32540.53865767804,4990.376883683723
32540.54206084463,5020.589196629188
32540.54549129838,5033.950690756663
32540.54893801677,5030.082720736193
32540.55237877061,5008.926577435875
32540.55580996885,4970.618441180859
32540.55921960577,4915.527990944272
32540.56259327094,4844.326763823322
32540.56593681483,4757.401101920856
32540.56923091288,4655.872249896297
32540.57247276822,4540.618272140733
32540.57565160974,4412.924436555576
32540.57876174908,4274.051768172206
32540.58179049725,4125.737784220948
32540.58473337251,3969.496141838136
32540.58758942753,3806.714102380327
32540.5903501536,3639.274264142938
32540.59301199661,3468.853409959606
32540.59557302731,3297.050163228257
32540.5980382491,3124.968733053905
32540.59982808572,2996.287714816914
32540.59989309431,2991.559051142104
32540.6000142699,2982.73499087322
32540.60022359601,2967.461801867055
32540.60053919373,2944.363973657943
32540.60101562336,2909.338185498992
32540.60172207728,2857.067349685935
32540.60274539855,2780.68793293667
32540.60409045346,2679.222321380479
32540.60607581473,2527.629034392166
32540.60808306691,2372.836834264127
32540.61002403068,2222.548574373042
32540.61188769907,2078.592243252901
32540.61367493397,1941.797279881805
32540.61539337193,1812.384999371132
32540.61704653977,1690.81017520026
32540.61863973542,1577.318069376578
32540.62017528956,1472.288436477002
32540.62166281624,1375.544703918728
32540.62310081827,1287.586738089976
32540.62449267699,1208.497915022343
32540.62585667974,1137.553463651021
32540.62718686838,1075.354924325867
32540.62849365411,1021.636808889054
32540.62977253361,976.7425268104748
32540.63104138863,940.2169785823094
32540.6322806226,912.667696343306
32540.63346169223,894.1820999024098
32540.63466325877,883.370342944088
32540.63575906173,880.6457611986152
32540.63676961838,884.1917769057809
32540.63777539455,893.4639663511034
32540.63894867564,911.4170430101808
32540.64014757656,937.5042918593713
32540.6413565574,971.4447608195328
32540.64251742523,1010.909170398748
32540.64367286994,1056.498705411379
32540.64494129967,1113.304514332033
32540.6462210229,1177.210211395693
32540.64743375297,1243.321346597167
32540.64866858984,1315.623336310758
32540.64986626974,1390.026434098365
32540.65116934399,1475.167415809837
32540.65253099584,1568.144511172788
32540.65398436976,1671.155573505448
32540.65542169434,1776.124687432713
32540.65695171299,1890.477767736104
32540.65854174168,2011.386100830015
32540.66018454448,2137.732865739757
32540.66192452087,2272.321553343234
32540.66373664886,2412.519474310517
32540.66559822013,2555.793882548785
32540.66755842223,2705.079096631322
32540.6695826535,2856.82005835492
32540.67066869899,2936.994790479351
32540.67111334734,2969.542611829719
32540.67161478287,3006.043798625325
32540.67177006356,3017.302359980945
32540.67194447058,3029.921918573431
32540.67220244853,3048.537842185764
32540.67266324108,3081.636158584713
32540.67328276884,3125.819332475254
32540.67419847265,3190.435538560714
32540.67538916715,3273.172432767129
32540.67709079275,3388.759577983923
32540.67929088859,3533.305666499793
32540.68178989961,3690.39065978987
32540.68435503971,3843.382349803381
32540.68702910411,3993.615450675049
32540.68906318137,4101.3866976831
32540.68962429576,4130.110616536187
32540.68985427173,4141.756714654035
32540.69007042003,4152.635325919597
32540.69035973595,4167.094259725836
32540.69066103007,4182.027283278632
32540.69113504862,4205.263234938015
32540.69219167421,4255.919235556546
32540.69389732004,4334.352490674646
32540.69626876289,4436.496445940589
32540.69920573577,4551.764183784466
32540.70229887008,4659.612568238506
32540.70547427169,4755.781926594314
32540.70873559605,4839.145834739406
32540.71201371881,4907.160073180914
32540.71535297982,4960.147846585032
32540.71872568713,4996.953243334157
32540.72214009344,5017.091273424187
32540.72556759084,5019.970327977335
32540.72898944023,5005.51118198857
32540.73241559813,4973.676945530684
32540.73583154098,4924.645481557388
32540.73922348953,4858.877165379958
32540.74258139591,4777.016050528944
32540.74589487072,4679.926122808532
32540.74915415139,4568.66333091118
32540.75235233074,4444.366443190333
32540.75547733116,4308.555210055529
32540.75853095473,4162.286803366202
32540.76149766017,4007.545791634476
32540.76438245927,3845.391474084083
32540.76716863778,3678.161877072248
32540.7698584484,3507.203395901377
32540.77244821681,3334.228263149263
32540.77493955108,3160.601081009143
32540.77732209134,2988.520960425853
32540.77766692983,2963.166480570058
32540.77982866532,2801.896110969227
32540.78198871124,2637.247236234191
32540.78407891519,2475.361315975465
32540.78607903975,2318.933854126197
32540.78799742313,2168.391836274551
32540.78983342489,2024.769923982353
32540.79160062686,1887.90177296023
32540.79329226943,1759.109885697279
32540.79492174156,1638.079124571534
32540.7964908612,1525.304968604867
32540.79800371522,1421.030059465128
32540.79947322847,1324.861559227009
32540.80088571403,1238.065640816237
32540.80226372763,1159.559353420586
32540.80360345995,1089.864992399308
32540.80491108841,1028.869918805422
32540.80617988683,976.9671510828948
32540.80742175248,933.6706928376143
32540.80864880624,898.6619753312457
32540.80985414227,872.1845865257078
