MomenTUM.A1ModJulian,MomenTUM.Phobos.RMAG
32513.05258197985,143.4451867362184
32513.05653526175,144.0059676087621
32513.06048169696,144.8619260199499
32513.06443640613,145.8199105118096
32513.06838855649,146.6958470749835
32513.07234573856,147.3290278745855
32513.07631184191,147.5780466157659
32513.08026964318,147.3244108406462
32513.08422119534,146.4769626481617
32513.08816867136,144.9667336516637
32513.09210523326,142.7518859397633
32513.09604583248,139.7998924406357
32513.09999566971,136.1001783351927
32513.10394053438,131.6867932362824
32513.10788456776,126.6066495043864
32513.11183802119,120.927745755042
32513.11577789353,114.8077411500054
32513.1197212976,108.3970399053987
32513.12364629129,101.9721746585666
32513.1275755718,95.81759953030311
32513.13150483034,90.35857424370911
32513.13542962321,86.11244032396905
32513.13935447947,83.63812500917021
32513.14328167376,83.45600259665493
32513.14720360644,85.89875102238136
32513.15112216076,91.01123887164452
32513.15503913467,98.57555245666735
32513.15895277285,108.2071149977475
32513.16286408576,119.4815709149962
32513.16677343114,132.0013897984155
32513.17068221695,145.4277346427475
32513.17458611834,159.4575197230081
32513.17849291352,173.8784897743383
32513.18239473499,188.4587149264186
32513.1862978773,203.0469772061136
32513.19019358879,217.4581856884728
32513.1940892874,231.5848731614089
32513.19799194345,245.3295501570695
32513.20188433201,258.5219672111743
32513.20577981643,271.1088549249768
32513.20967544263,282.9891480062255
32513.21356170927,294.0546368603422
32513.2174622163,304.2973046856476
32513.22135784805,313.5983626651213
32513.22525957773,321.9261464836964
32513.22915248586,329.2008713056983
32513.23304834735,335.4062485959401
32513.23695026727,340.5112014941256
32513.24084993112,344.4794292979555
32513.2447484936,347.2982174157602
32513.24864829394,348.9619818326159
32513.2525406612,349.4705786636969
32513.25644486003,348.8348191210095
32513.26034751462,347.0706878826406
32513.26425553927,344.2000311065271
32513.2681658859,340.2567445624025
32513.27208072926,335.2790355797973
32513.27598968777,329.3318215945266
32513.27990403231,322.4573557582653
32513.2838212947,314.7242364181233
32513.28773782212,306.2139732713531
32513.29165757668,297.0000802280595
32513.29558016768,287.172603902865
32513.29950496573,276.8306075897958
32513.30342976481,266.0860054021659
32513.30735907636,255.0403739407253
32513.3112928536,243.8157602536785
32513.31522619495,232.5567652384283
32513.31916224882,221.3929873632947
32513.32309272752,210.4929613523859
32513.32703392289,199.9630893235274
32513.33098775787,189.9568790985686
32513.33492272502,180.7056683404543
32513.33887183128,172.2765285507016
32513.34283211354,164.8148345491635
32513.34678243586,158.4651102238426
32513.35073513531,153.2710042203876
32513.35468670417,149.256782122855
32513.35864359557,146.383214626444
32513.36259417034,144.569940020047
32513.36653296242,143.6770066719712
32513.37050133401,143.5281374125036
32513.37446246203,143.9354141020486
32513.37840732851,144.6907052390626
32513.38235827046,145.5989684146812
32513.38631388728,146.4749948842914
32513.39026485212,147.1498040762615
32513.39421850027,147.4793033902247
32513.39817005486,147.3403918457194
32513.40211922973,146.6343073262693
32513.40606865711,145.2841206104405
32513.41001673915,143.2360601229819
32513.4139628525,140.4590570494175
32513.41790327023,136.9484728801686
32513.42185036438,132.7079303374624
32513.4257928556,127.7909184589052
32513.42973529714,122.2663954116482
32513.43367693041,116.2473399581527
32513.43760747031,109.9108456059041
32513.44152805588,103.4768969331729
32513.44545542694,97.21504263258741
32513.44937331902,91.54009423642748
32513.45328080669,86.9328977554983
32513.45719992308,83.9229839103463
32513.46111820531,83.06940554246329
32513.46503880852,84.77059098393416
32513.46893823701,89.13057876307229
32513.47284651019,96.02211636944246
32513.47675438185,105.0946181073263
32513.48066554946,115.9406733573644
32513.48456466378,128.1061378981618
32513.4884809666,141.326197419629
32513.49238697038,155.2089797031877
32513.49629039183,169.526816887909
32513.50019550918,184.0833812849969
32513.50409719228,198.6779932598311
32513.50799732575,213.1595739283828
32513.51189631722,227.3899391105067
32513.51579812249,241.2578361511287
32513.51970214167,254.646747901294
32513.52360744841,267.4495448442296
32513.52750783328,279.553058164425
32513.53140444011,290.8785763526525
32513.53530000656,301.3595281024441
32513.53919980268,310.941296615092
32513.54309776647,319.5486129398073
32513.54698213274,327.1102745102791
32513.55087413233,333.6271674170335
32513.55477864737,339.0644993269645
32513.55867990246,343.3699969271848
32513.5625836602,346.5323769027346
32513.5664864145,348.5386527672228
32513.57038962711,349.3888103376926
32513.57428833872,349.0909906205482
32513.5781940747,347.6590329022465
32513.58208906876,345.1251290042999
32513.58598843461,341.5144158580121
32513.58989824086,336.8556888862726
32513.59380573028,331.2095388691382
32513.59771377643,324.6290599204746
32513.60162660295,317.1697659018343
32513.60553895977,308.9125537140601
32513.60945570547,299.9261807475551
32513.61337732525,290.2951210837703
32513.61730237167,280.1170463666272
32513.62122880747,269.5002986531173
32513.62515738578,258.55428620016
32513.62908713902,247.4013008862195
32513.63302250188,236.1564262506752
32513.63695506652,224.9793963246737
32513.64089220595,213.9923464800103
32513.64483479903,203.3429393794777
32513.64877207076,193.2130834392126
32513.65270915541,183.7411552562063
32513.6566603771,175.0442349184098
32513.66060086565,167.312697530703
32513.66454933628,160.6208480129444
32513.66849994563,155.0610231474891
32513.67245330228,150.6687296256665
32513.67640170473,147.434092916979
32513.68035655679,145.2769294021278
32513.68431761523,144.0807148466228
32513.68827173787,143.6873701231985
32513.69222708799,143.9060756736339
32513.69618273268,144.53668004282
32513.70013523833,145.378522420753
32513.70409530862,146.2443317582716
32513.70804175868,146.9572938178374
32513.71199080807,147.3695885235703
32513.71594364459,147.3513994038446
32513.71989342795,146.7962793656827
32513.72384629516,145.619551587578
32513.72778943001,143.7653986408679
32513.73172968109,141.1949430386163
32513.73567166834,137.8890668383497
32513.73961749311,133.8517299726462
32513.7435589788,129.12474882276
32513.74749627638,123.7732738383827
32513.75143547098,117.8884371178364
32513.75537378856,111.617723093006
32513.75930932748,105.1660011790851
32513.76324217482,98.80725514968618
32513.76717491497,92.90081561737341
32513.77110259687,87.91569925621748
32513.77502735607,84.39152299439435
32513.77895106038,82.88586802613351
32513.78287057892,83.84948923127789
32513.78679681465,87.50236420530189
32513.79071222229,93.74689524309674
32513.79463473564,102.302805168056
32513.79855056842,112.7291403918376
32513.80244886379,124.5648560812024
32513.80636965236,137.5603285280704
32513.81026796784,151.2515160856761
32513.81417805293,165.4916253547245
32513.81808049293,179.9897532167624
32513.82198786964,194.6035268099425
32513.82590636399,209.1918345164879
32513.82981352187,223.5259902110368
32513.83371523921,237.4997587825004
32513.83760295611,250.9693930526909
32513.84149845824,263.9065173968337
32513.84539031586,276.1770232386538
32513.84928741699,287.7219299930094
32513.85318118333,298.4372206788839
32513.85707136757,308.254742601237
32513.86096684419,317.1347285335738
32513.86486439222,325.0136429928093
32513.86875915115,331.8366914892626
32513.87265637718,337.5762176179618
32513.87655666167,342.2020872800223
32513.88045507074,345.6876588481318
32513.8843471113,348.0207117126775
32513.88824165724,349.2048805201364
32513.89212912161,349.2442469546154
32513.89603385963,348.1479357725302
32513.89993608462,345.9367838166992
32513.90384602857,342.6328606359272
32513.90774717664,338.2887556836736
32513.91167892865,332.8986371997127
32513.91560845663,326.5516997872063
32513.9195287674,319.3264317558231
32513.92344900054,311.279870133078
32513.92736523659,302.4996001654998
32513.93127947279,293.0686253213983
32513.93520474885,283.0470747095194
32513.93911995612,272.5898739516235
32513.94304408972,261.7557596162017
32513.94697365051,250.6698649519715
32513.95090722402,239.4609653048942
32513.9548430809,228.2672492340979
32513.95878024684,217.2323424708264
32513.96271951954,206.5013261172614
32513.96665885959,196.2313869955266
32513.97060180831,186.5665606975809
32513.97454712333,177.6602826242056
32513.97849668558,169.6486668999276
32513.98244560462,162.6613763889544
32513.98639651641,156.7822541109611
32513.99034374179,152.0657423375515
32513.99430223048,148.4944398398007
32513.99825111249,146.0314364894388
32514.00220377145,144.5579086683072
32514.00616200352,143.9262844764698
32514.01011182774,143.9577875953256
32514.01405085887,144.452167524319
32514.01799841892,145.2129210310266
32514.02196672318,146.0525168348229
32514.02592429282,146.7869315056598
32514.02988990374,147.2613430067696
32514.03384883439,147.3378529983877
32514.03779674827,146.9065088992046
32514.04174917384,145.8770841841382
32514.04569382865,144.1863305170699
32514.04963448153,141.7906528350136
32514.05357897926,138.6626708921322
32514.05752310709,134.8053925105079
32514.06146757433,130.2440757014899
32514.06540870343,125.0384151707013
32514.06934543363,119.2802887746496
32514.07328575021,113.0890281835711
32514.07722051338,106.6635425328636
32514.08115493248,100.2487931582751
32514.08508661148,94.1872841737339
32514.08901594135,88.91483051727774
32514.09294285857,84.95841789713373
32514.09686808214,82.88328672933071
32514.10079054933,83.18284356590901
32514.10470839975,86.13556900455039
32514.10862474301,91.7331789086318
32514.1125375038,99.71099800734346
32514.11645194455,109.6836248550584
32514.1203647513,121.2205246072036
32514.12427472185,133.928735855217
32514.12817647748,147.4562122083724
32514.13208880125,161.592383199089
32514.13600210988,176.0731587190881
32514.13990258098,190.6498169575885
32514.14380982709,205.2258486277222
32514.14771043727,219.6026404688374
32514.15161519586,233.6874697400831
32514.15551022739,247.3119563667924
32514.1593983464,260.381323532291
32514.16329327754,272.8440795164008
32514.16718891401,284.5901198878292
32514.17109191527,295.5567599530352
32514.17497861846,305.608511090502
32514.17888153874,314.7656185362738
32514.18277493295,322.909743275867
32514.18667020348,330.0203179574669
32514.19056399446,336.0520224895464
32514.19446077572,340.9803869068118
32514.19835772027,344.778073149366
32514.20226009546,347.4337224153957
32514.20616173198,348.9354556121332
32514.2100632627,349.2867174356739
32514.21396617523,348.4983280015322
32514.2178697555,346.5891438940699
32514.22177600769,343.5846727638811
32514.22568407206,339.5198450624961
32514.2295915779,334.4408316743354
32514.23350262346,328.3933785161307
32514.23741687701,321.4356633241165
32514.24133312598,313.6360825484535
32514.24525184364,305.0682026819084
32514.2491761293,295.8070084205149
32514.25309787651,285.9628324379503
32514.2570229676,275.6197638563438
32514.26094203714,264.909605069677
32514.26487533515,253.8909966646878
32514.26880827965,242.7265635997939
32514.27273982316,231.5502059741437
32514.27667527094,220.4849815353156
32514.28061963339,209.6625550995262
32514.28455488108,199.281914273645
32514.28849669659,189.4530215462147
32514.29242965901,180.3625928216467
32514.29637403833,172.1050384372071
32514.30031659624,164.8347067411195
32514.30425966487,158.6431026935972
32514.30821134756,153.5799479770616
32514.31215885744,149.6752023945893
32514.31610281432,146.8843978530179
32514.32005978523,145.1072260983461
32514.32401410073,144.2166837642318
32514.32796445297,144.0390674742462
32514.33191802334,144.3818755768436
32514.33587204477,145.0468993430716
32514.33982047109,145.8389698284278
32514.34377770426,146.5800843366583
32514.3477373758,147.1057279213745
32514.35168378957,147.2735756329282
32514.35563896698,146.9662531297291
32514.35959861067,146.0851472070507
32514.36355218312,144.5589561013714
32514.36750369806,142.3364924138516
32514.37143334493,139.4062527874178
32514.37537315176,135.7414420734272
32514.37931952352,131.3592291902646
32514.38325468805,126.3265188339347
32514.38719068613,120.7086886943511
32514.39113133704,114.6170016674676
32514.39506130332,108.2437244784723
32514.39898889793,101.8079288013326
32514.40293047339,95.59647071349036
32514.40687095424,90.04641117083897
32514.41079139249,85.68526018014677
32514.41471263327,83.04586846490608
32514.41864027829,82.6593253683468
32514.42256481441,84.88517530082514
32514.42648354612,89.78825778867534
32514.43039992339,97.16533378662075
32514.43431427798,106.6424711540561
32514.43822704757,117.7945728790748
32514.44213344168,130.2041108868619
32514.44603634763,143.5308510971126
32514.44993967346,157.4983684917166
32514.45383756804,171.8438688952648
32514.45775144252,186.443071411637
32514.46165034659,201.0052897600245
32514.46554408635,215.4141958934809
32514.46944732229,229.5877494854799
32514.47336074958,243.4033443648941
32514.47726172633,256.6702694061638
32514.48115880716,269.3202035831313
32514.48505956814,281.2864459485248
32514.48897021297,292.5012976179964
32514.49286928597,302.8292663863518
32514.49677884319,312.2626973587173
32514.50068402729,320.7054535313366
32514.50457940515,328.1014295090467
32514.50847555404,334.4330587597946
32514.5123724485,339.6667124295205
32514.51626421517,343.7717357531265
32514.52016472615,346.7448789041636
32514.52405794428,348.5653954652383
32514.52795290889,349.2404666733373
32514.53185476475,348.7760500604319
32514.53576142872,347.1845373196611
32514.53966832341,344.4912033834824
32514.54357613838,340.728913616001
32514.5474853949,335.9381595049554
32514.55139651653,330.1671277447301
32514.555308548,323.4741385746529
32514.5592207707,315.9257952187134
32514.56314033962,307.5795374543647
32514.56706182276,298.5257178408352
32514.57098215269,288.8604537013408
32514.5749114445,278.6542165501609
32514.5788331458,268.0544553882102
32514.58276276657,257.1319007914299
32514.58669286281,246.0267884971322
32514.59062459607,234.8639688366431
32514.59455852298,223.7774634511692
32514.59850448775,212.883067223347
32514.60244543116,202.3767720217383
32514.60637736444,192.4175475839004
32514.6103279077,183.0874653367866
32514.61427672187,174.5823903257493
32514.61822032282,167.0361906941543
32514.62216938494,160.532789808333
32514.6261108638,155.1619457255421
32514.6300649808,150.9231574863281
32514.63401372563,147.8128930148131
32514.63795910765,145.7479325239909
32514.64190965909,144.5993941441555
32514.64587120379,144.2081302599157
32514.64982597396,144.3901255990896
32514.6537872799,144.9482187892754
32514.65774383243,145.6854068236257
32514.66170345484,146.4181255352527
32514.66565756698,146.9773300418818
32514.66960914412,147.2173109317587
32514.67356209215,147.0139001957074
32514.67751186667,146.2657244601839
32514.68146249931,144.8929507601564
32514.68541178867,142.8390916837957
32514.68935997497,140.0694765606238
32514.69330449887,136.5747807008653
32514.69724904045,132.3644543337433
32514.70119003916,127.4816280636151
32514.70513610224,121.9847450213838
32514.70907062619,116.0051391776472
32514.7130131887,109.6679375720869
32514.7169488628,103.211424701778
32514.72089345837,96.90244259062129
32514.72482982521,91.15498384153577
32514.72875417186,86.45436106938971
32514.73267550523,83.34024519655019
32514.73659897529,82.35809273699657
32514.74050730391,83.90992618811617
32514.74444001541,88.16959938008932
32514.74835861145,94.96709312350428
32514.75227340376,103.9624183221169
32514.75618319943,114.7266933230124
32514.76009621713,126.8713292258911
32514.76401042366,140.0318355622923
32514.76790786609,153.8405010727865
32514.77182120637,168.1602997106186
32514.77573389323,182.7203046775294
32514.77962954376,197.2767152235641
32514.78352821516,211.7465442481519
32514.7874230699,225.9651861420885
32514.79132030793,239.8304311780714
32514.7952176462,253.2207575507373
32514.79911470795,266.032204475075
32514.80301319756,278.1767077426635
32514.8069060041,289.5487401760973
32514.81079532224,300.0814775256853
32514.81468694524,309.7232562133118
32514.8185682101,318.3861363766565
32514.82244418736,326.0361422468302
32514.82634429577,332.68064933152
32514.83022850504,338.2130664671359
32514.8341427544,342.665752466981
32514.8380503598,345.9681682157498
32514.84194692937,348.1141251186642
32514.84586561394,349.1152055616731
32514.84976851697,348.9656025297096
32514.8536641543,347.6901376878065
32514.85754932825,345.3206316282519
32514.86145372289,341.866654289829
32514.86537733101,337.3522677792454
32514.86929369846,331.8512175687425
32514.87319504917,325.4385492407521
32514.87710339727,318.1443436804313
32514.88101874874,310.0352128925454
32514.8849406981,301.1871360796557
32514.88886290302,291.6996136139037
32514.89278641391,281.664508740708
32514.89671318935,271.1784398885061
32514.90063784855,260.3657280776342
32514.90457243937,249.310456038012
32514.90850007429,238.1854658758427
32514.91243604327,227.0807258034616
32514.91637305541,216.1571559017908
32514.92031641604,205.5467886382202
32514.92424718236,195.4487504530128
32514.92818948287,185.9502215614494
32514.93212953453,177.2308506110961
32514.93607754328,169.4021672564481
32514.94003798422,162.5741422977036
32514.94399135134,156.862321103299
32514.94795150961,152.2845508368518
32514.95190871694,148.8422540688243
32514.95585056023,146.4751818029698
32514.95980059507,145.0544639099007
32514.96374976233,144.4343094226749
32514.96770303974,144.4353389981488
32514.97165895329,144.865217863392
32514.97561020061,145.5276451939898
32514.97957239925,146.2382075898281
32514.98352727031,146.8217029412674
32514.98747407559,147.126915517447
32514.99143104878,147.0243878240602
32514.99538328116,146.405438237111
32514.99933444161,145.1849394928042
32515.00328439648,143.3001806422147
32515.00723246996,140.710584777623
32515.01117889562,137.3979092207105
32515.01512246453,133.3691928027663
32515.01906528836,128.6539106239747
32515.02300562988,123.3151893454143
32515.02694841749,117.4421707997255
32515.03088697642,111.1851597474597
32515.03482499175,104.7356301197792
32515.03876348148,98.36134556309348
32515.04269697563,92.43000802829305
32515.04662870952,87.39469808229084
32515.05055803078,83.79951907519828
32515.05448782955,82.20707796854477
32515.05841015659,83.07783763332274
32515.06232698879,86.62449338270694
32515.0662505639,92.79051248677469
32515.07016658588,101.2521941575377
32515.07408167623,111.6061191954111
32515.07798954574,123.4125317798109
32515.08190452198,136.339848554748
32515.08581392578,150.0296110467488
32515.08971984053,164.2222556599234
32515.09363298427,178.7353778428325
32515.09754389163,193.345171153474
32515.10144884139,207.8736377400953
32515.10534880559,222.1807050446467
32515.1092444319,236.1412131692721
32515.11314693886,249.6790265246512
32515.11704195523,262.6393481709251
32515.12093866742,274.9584878530788
32515.12483866027,286.5534568083483
32515.12873858867,297.3350294289733
32515.13263678325,307.2290648530011
32515.13652915373,316.1660057117539
32515.1404236236,324.1118120970942
32515.14432025053,331.0194971224613
32515.14821654456,336.8466583670933
32515.15211370528,341.5658890928495
32515.15601240656,345.1563268261258
32515.15991086383,347.6034951395521
32515.16381583026,348.9049898274632
32515.16771808545,349.0605760255498
32515.17161993482,348.084586629676
32515.17552008172,345.9994011816142
32515.17943341948,342.821642810213
32515.18334268592,338.5991961657617
32515.18724457229,333.3857757667307
32515.19116095296,327.2031032685277
32515.19508629975,320.1132629571788
32515.19899935673,312.2252462362375
32515.202914928,303.5893430244709
32515.20684130817,294.2684763898909
32515.21075981876,284.3986945173311
32515.21467116207,274.0810785829811
32515.21859194867,263.3787170186841
32515.22252170628,252.4058227046369
32515.22646436416,241.2733926356617
32515.23040187236,230.1635105130996
32515.23433005505,219.2255726236977
32515.23825617064,208.5816218941911
32515.24219787076,198.332924374451
32515.24614117752,188.6677802492479
32515.2500841174,179.7370757089135
32515.25402640058,171.6763572059578
32515.25797317968,164.5931665360702
32515.2619225969,158.5817333514626
32515.26587077904,153.6977875479468
32515.26981415467,149.9454185742854
32515.27375752476,147.2694203314063
32515.27769941405,145.5723777681168
32515.28166635937,144.7100791505732
32515.28563217265,144.5223080542808
32515.2895871764,144.8156779505209
32515.29355469541,145.3959085306955
32515.29750592997,146.069035325025
32515.30145865509,146.6620473021121
32515.30540436408,147.0173940022962
32515.30935258058,147.0008173972432
32515.31329694808,146.4991945973698
32515.31724663569,145.4197198383555
32515.32120598831,143.6882523857932
32515.32514957173,141.2700835826859
32515.32909073372,138.136879286008
32515.33303788181,134.279227695968
32515.336992572,129.7154350254518
32515.3409417619,124.5122383145886
32515.34488438446,118.7600337457866
32515.34882350176,112.5841336021173
32515.3527611537,106.162826683077
32515.35669499107,99.74905190513934
32515.36062723075,93.67319047020068
32515.36455806049,88.36754193471954
32515.36848047316,84.3632981465163
32515.37240630511,82.2144737551962
32515.37632921856,82.42663528770665
32515.38025353117,85.29390682328638
32515.38417275717,90.81163231617103
32515.3880931343,98.73135026957857
32515.39201211524,108.6528315752606
32515.39592463219,120.1340424530226
32515.3998297791,132.7774123190261
32515.40373280704,146.2659372326696
32515.40763799407,160.3389832515603
32515.41153970635,174.7457858138761
32515.41542837785,189.2548324918261
32515.41933298335,203.806089110869
32515.42322506574,218.1460642528585
32515.42711919809,232.197691384621
32515.43101685531,245.8471045387638
32515.43491247565,258.9670594809869
32515.43881426354,271.4863142277018
32515.44270646381,283.2663645815146
32515.44660034066,294.263228790357
32515.45049965545,304.4132130591642
32515.45439261851,313.6220094474797
32515.45828429704,321.8485808258543
32515.46217972408,329.0549633561353
32515.4660763739,335.1949568364372
32515.46997392585,340.2358336562192
32515.47387196117,344.1534116920662
32515.47777028228,346.9324600943779
32515.48166949441,348.5665993206052
32515.48557141508,349.0571546588587
32515.48947365042,348.4130928312682
32515.49337883012,346.6515462582227
32515.49728650727,343.7974671880802
32515.50119739175,339.8826230323139
32515.5051076089,334.9533592931267
32515.50901341306,329.0677638903977
32515.5129238043,322.2713166056686
32515.51683600311,314.6335349870064
32515.52075643822,306.213497347347
32515.52466907112,297.1277970650477
32515.52859004795,287.428842448537
32515.53251457887,277.2235979267359
32515.53643350549,266.6414822877553
32515.54036517745,255.745139605268
32515.54429519192,244.6942098383822
32515.54822199845,233.6214409503861
32515.55215875983,222.6250989207591
32515.55609698583,211.8711485434632
32515.5600367882,201.5060846909266
32515.56398263181,191.6680548690391
32515.56792935497,182.5180331969534
32515.57188296785,174.1829961990038
32515.57582531954,166.8219394906305
32515.57976585732,160.5085983540967
32515.58371204362,155.2930771531539
32515.58765842227,151.2011922079222
32515.59160930689,148.1967300082537
32515.59556225,146.2002277239809
32515.59951445259,145.084792262002
32515.60346591583,144.6867807760333
32515.60741930013,144.8215067348044
32515.61137367378,145.2962101673756
32515.61532842882,145.9204257028895
32515.61928226424,146.5147622095712
32515.62323295724,146.9170402281304
32515.62718583883,146.9861433989389
32515.63114054196,146.6014127609114
32515.63508346387,145.668381663977
32515.63903097044,144.1092018537182
32515.6429837082,141.867577090837
32515.64693179531,138.9174090918244
32515.65088008147,135.2476258598639
32515.65483871209,130.8619233238549
32515.65876883365,125.8513647546338
32515.66269230635,120.2714449362479
32515.6666347894,114.1969699666999
32515.67055873852,107.8482664472083
32515.67449189589,101.4077653621163
32515.67842414248,95.19863457715252
32515.68236248246,89.61507505503755
32515.68628844966,85.18358820384246
32515.69020853305,82.45269291055448
32515.69412608302,81.94782787607814
32515.6980353617,84.02511884809358
32515.70195760965,88.78999406950737
32515.7058807035,96.05294056914627
32515.70979607436,105.4249764918005
32515.7137107711,116.4924678139747
32515.71762290574,128.8465098080476
32515.72153116152,142.1323072951554
32515.72543678656,156.0611924957909
32515.72933941051,170.388455590756
32515.7332496768,184.9490213365362
32515.73715872151,199.5342210918948
32515.74105468322,213.9463835825553
32515.74496319769,228.1438262909708
32515.74886435857,241.9313159790155
32515.75276434295,255.2212473813479
32515.75665025115,267.8724954360354
32515.76054788839,279.8785935656539
32515.76442197079,291.0521937115014
32515.768313738,301.4400346130452
32515.77220095191,310.9126875141624
32515.77609443941,319.4379427715841
32515.77998328312,326.9414549840195
32515.78389725273,333.430484157323
32515.78780088475,338.8063360268093
32515.79170376559,343.0613781528147
32515.79561521478,346.1852637336488
32515.79952155893,348.1568742546153
32515.80342132039,348.9803725766757
32515.80731813389,348.6688313095322
32515.8112211491,347.2365237139581
32515.81512644651,344.705940473826
32515.81903353003,341.1085902071334
32515.82294195314,336.4846128895169
32515.82685497217,330.8768931280167
32515.83076947113,324.3446322452194
32515.83468515544,316.9522052209173
32515.83860274004,308.7698111495211
32515.8425185552,299.8851750363015
32515.84644594868,290.3533976681345
32515.85037959616,280.279218124563
32515.85431599344,269.7737458714516
32515.85825057553,258.960522348843
32515.8621889561,247.9430574883161
32515.86613569618,236.8348000394722
32515.87008474504,225.7870350977213
32515.87401228811,215.0054408165657
32515.87794580833,204.5574989554295
32515.88188443424,194.593913043257
32515.88581833786,185.2852525516954
32515.88977526539,176.7109135862684
32515.8937119725,169.0914793917082
32515.89765540028,162.4734568406398
32515.90160385473,156.9350265780136
32515.9055481749,152.5183471900185
32515.90950361117,149.1898763159386
32515.91345956805,146.8935421163195
32515.91741352866,145.5138976442367
32515.92136376332,144.8961289004913
32515.9253168,144.8603793729052
32515.92926955913,145.2166386369894
32515.93322375281,145.7742653813215
32515.93717741264,146.3511266292744
32515.94113083942,146.7808075555277
32515.94508157262,146.9162618704875
32515.94903435635,146.6319753183002
32515.95298684017,145.8240454338361
32515.95694187491,144.4095990629783
32515.96089139319,142.332474436046
32515.96484420378,139.5509018860121
32515.96879085128,136.0573123563233
32515.97272937106,131.8663099280143
32515.97667901415,126.9921624779234
32515.98062509594,121.5174223127922
32515.98457203977,115.5403404176715
32515.98850260396,109.2395759889648
32515.99243817159,102.7916125964471
32515.99637420851,96.48936646478641
32516.00030853052,90.7155187495634
32516.0042385552,85.95191873570523
32516.00816626183,82.75039472777296
32516.01208391925,81.66326114701097
32516.0160055791,83.10215563182065
32516.01992672124,87.23015733948777
32516.02383651432,93.89579111597386
32516.02774754122,102.7766365242932
32516.03165380074,113.4394193779985
32516.03556521512,125.5013853630555
32516.03947151109,138.5702133842866
32516.04337872411,152.3608166268166
32516.04728414564,166.6105206925425
32516.05119156622,181.1203822499517
32516.05509322583,195.6796748814919
32516.05899344456,210.1464813088729
32516.06288970339,224.3722665555187
32516.06678595205,238.2469424256847
32516.07068341436,251.6617428012596
32516.07458019427,264.5074119508641
32516.07847614619,276.6904910420474
32516.08236928409,288.1211805692036
32516.08626527479,298.7398353006268
32516.09015496578,308.454626717167
32516.0940439059,317.2219784938151
32516.09794273531,325.0105394961453
32516.10184243787,331.7541614840335
32516.10573930109,337.4114441774023
32516.10964270118,341.9668965421307
32516.11354432286,345.389555957166
32516.11744149661,347.6689510465774
32516.12133159037,348.8061263239094
32516.12522203233,348.8120133405998
32516.12913867947,347.6892464019992
32516.13303881185,345.4683007411766
32516.1369423659,342.1739489030862
32516.14086812734,337.8187737919359
32516.14478920786,332.4728001603239
32516.14870551565,326.1947653679828
32516.15260565955,319.0726996879984
32516.15652141814,311.1188508022349
32516.16045250681,302.4025918765678
32516.16437821055,293.0531392850735
32516.1683019691,283.1575937251955
32516.17222767744,272.8070968372978
32516.17615533779,262.1095098871307
32516.18008412963,251.1827236773792
32516.18401462304,240.1484011901051
32516.18795005979,229.1279980297293
32516.19188346167,218.2783152215987
32516.19582024616,207.7271176557692
32516.19976019428,197.6218560720063
32516.20370679391,188.1018763377197
32516.20764087696,179.3531627138401
32516.21159775984,171.4306929457767
32516.21554019555,164.5218721775536
32516.21946780655,158.6961047061453
32516.22340329562,153.9577534648553
32516.2273343398,150.3180516057161
32516.23127627891,147.7112715211398
32516.2352424391,146.0399483887099
32516.23919671284,145.1808452314967
32516.24314376342,144.9560165661896
32516.24710259099,145.1779588427649
32516.25105098799,145.6551016279844
32516.25500119709,146.204309708165
32516.25896304484,146.6558702575634
32516.26292564427,146.8545992938056
32516.26688706763,146.6678951079361
32516.27084446505,145.9862992335854
32516.27479643218,144.723878449361
32516.27874617769,142.8154452474845
32516.28269381108,140.2181588245386
32516.28664172361,136.9094114598711
32516.29059069382,132.8901825656439
32516.29453629691,128.1933081456377
32516.29847994056,122.8755639833031
32516.30241362881,117.042355320407
32516.30635076033,110.8104708692333
32516.31028261114,104.3846194180536
32516.31421664318,98.01503576359899
32516.31814589268,92.06353080285265
32516.32206143851,86.98871724506368
32516.32598284898,83.29877371293969
32516.32991235864,81.56549259912785
32516.33383079158,82.26769192701128
32516.3377512218,85.64168206727189
32516.34166730486,91.62785665262183
32516.34558033681,99.93138999427418
32516.34950730094,110.1891361124461
32516.3534291,121.9358473119479
32516.35735127196,134.8056930160551
32516.36126053896,148.429837338101
32516.36515724989,162.5373366793019
32516.36905196383,176.9429440553941
32516.37295490154,191.4970368134492
32516.37685591672,205.9988422435464
32516.38075517648,220.3051719032879
32516.3846550166,234.2960983394988
32516.38855514924,247.8543685113272
32516.39245238877,260.8640429662851
32516.39634894897,273.2375442197697
32516.40024441873,284.8871376507315
32516.4041389216,295.7353137970187
32516.40803507809,305.7188080844042
32516.41193203514,314.7722784413409
32516.41582677019,322.8349743665926
32516.41972307884,329.8688507547906
32516.42361541236,335.8269238755221
32516.42751434659,340.6945271758465
32516.43141687299,344.4420475972316
32516.43531871903,347.0509208583895
32516.43922650546,348.5184345631739
32516.44313657762,348.8431585089373
32516.44703311164,348.0405656235798
32516.45093636419,346.1295549911132
32516.45484514541,343.1338624067037
32516.45874547279,339.1017915142
32516.46266434927,334.046044609652
32516.46656728924,328.062477008269
32516.47048837466,321.1585592041602
32516.47439845441,313.4512251074163
32516.4783162286,304.9804436644152
32516.48223638325,295.8381852172864
32516.48615873766,286.1145908660005
32516.49009241802,275.8828098146478
32516.49401471375,265.307818237521
